Source	Tag	Name	SR_LOCATION	Date
Parking Tickets	pticket		"300 BASTROP ST, Houston, TX"	3/23/13
Parking Tickets	pticket		"300 BASTROP ST, Houston, TX"	3/23/13
Parking Tickets	pticket		"400 TEXAS ST, Houston, TX"	3/23/13
Parking Tickets	pticket		"300 BASTROP ST, Houston, TX"	3/23/13
Parking Tickets	pticket		"400 TEXAS ST, Houston, TX"	3/23/13
Parking Tickets	pticket		"17500 IMPERIAL VALLEY DR, Houston, TX"	3/23/13
Parking Tickets	pticket		"400 TEXAS ST, Houston, TX"	3/23/13
Parking Tickets	pticket		"300 BASTROP ST, Houston, TX"	3/23/13
Parking Tickets	pticket		"1500 ISABELLA ST, Houston, TX"	3/23/13
Parking Tickets	pticket		"300 BASTROP ST, Houston, TX"	3/23/13
Parking Tickets	pticket		"300 BASTROP ST, Houston, TX"	3/23/13
Parking Tickets	pticket		"300 BASTROP ST, Houston, TX"	3/23/13
Parking Tickets	pticket		"4500 CRAWFORD RD, Houston, TX"	3/23/13
Parking Tickets	pticket		"300 BASTROP ST, Houston, TX"	3/23/13
Parking Tickets	pticket		"1500 RUTH ST, Houston, TX"	3/23/13
Parking Tickets	pticket		"1700 BINGHAM ST, Houston, TX"	3/23/13
Parking Tickets	pticket		"300 BASTROP ST, Houston, TX"	3/23/13
Parking Tickets	pticket		"1500 RUTH ST, Houston, TX"	3/23/13
Parking Tickets	pticket		"1000 ST CHARLES ST, Houston, TX"	3/23/13
Parking Tickets	pticket		"1600 RUTH ST, Houston, TX"	3/23/13
Parking Tickets	pticket		"1400 CALIFORNIA ST, Houston, TX"	3/23/13
Parking Tickets	pticket		"1700 RUTH ST, Houston, TX"	3/23/13
Parking Tickets	pticket		"4400 AUSTIN ST, Houston, TX"	3/23/13
Parking Tickets	pticket		"4400 AUSTIN ST, Houston, TX"	3/23/13
Parking Tickets	pticket		"4400 AUSTIN ST, Houston, TX"	3/23/13
Parking Tickets	pticket		"700 NAGLE ST, Houston, TX"	3/23/13
Parking Tickets	pticket		"4400 LA BRANCH ST, Houston, TX"	3/23/13
Parking Tickets	pticket		"1500 SABINE ST, Houston, TX"	3/23/13
Parking Tickets	pticket		"1500 ROSEWOOD ST, Houston, TX"	3/23/13
Parking Tickets	pticket		"700 NAGLE ST, Houston, TX"	3/23/13
Parking Tickets	pticket		"700 NAGLE ST, Houston, TX"	3/23/13
Parking Tickets	pticket		"4800 JACKSON ST, Houston, TX"	3/23/13
Parking Tickets	pticket		"1700 BINGHAM ST, Houston, TX"	3/23/13
Parking Tickets	pticket		"2600 CAPITOL ST, Houston, TX"	3/23/13
Parking Tickets	pticket		"1700 WENTWORTH ST, Houston, TX"	3/23/13
Parking Tickets	pticket		"300 AVONDALE ST, Houston, TX"	3/23/13
Parking Tickets	pticket		"600 NAGLE ST, Houston, TX"	3/23/13
Parking Tickets	pticket		"1800 ROSEDALE ST, Houston, TX"	3/23/13
Parking Tickets	pticket		"600 NAGLE ST, Houston, TX"	3/23/13
Parking Tickets	pticket		"1800 PALM ST, Houston, TX"	3/23/13
Parking Tickets	pticket		"2600 CAPITOL ST, Houston, TX"	3/23/13
Parking Tickets	pticket		"1800 PALM ST, Houston, TX"	3/23/13
Parking Tickets	pticket		"2600 CAPITOL ST, Houston, TX"	3/23/13
Parking Tickets	pticket		"1900 W MCKINNEY ST, Houston, TX"	3/23/13
Parking Tickets	pticket		"3800 MCKINNEY ST, Houston, TX"	3/23/13
Parking Tickets	pticket		"3800 MCKINNEY ST, Houston, TX"	3/23/13
Parking Tickets	pticket		"700 ST CHARLES ST, Houston, TX"	3/23/13
Parking Tickets	pticket		"2800 CRAWFORD ST, Houston, TX"	3/23/13
Parking Tickets	pticket		"2800 JACKSON ST, Houston, TX"	3/23/13
Parking Tickets	pticket		"1600 CALIFORNIA ST, Houston, TX"	3/23/13
Parking Tickets	pticket		"1600 CALIFORNIA ST, Houston, TX"	3/23/13
Parking Tickets	pticket		"4600 SMOOTH OAK LN, Houston, TX"	3/23/13
Parking Tickets	pticket		"1600 CALIFORNIA ST, Houston, TX"	3/23/13
Parking Tickets	pticket		"400 TEXAS ST, Houston, TX"	3/23/13
Parking Tickets	pticket		"600 TEXAS ST, Houston, TX"	3/23/13
Parking Tickets	pticket		"600 TEXAS ST, Houston, TX"	3/23/13
Parking Tickets	pticket		"600 TEXAS ST, Houston, TX"	3/23/13
Parking Tickets	pticket		"600 TEXAS ST, Houston, TX"	3/23/13
Parking Tickets	pticket		"2500 BALDWIN ST, Houston, TX"	3/23/13
Parking Tickets	pticket		"1600 CALIFORNIA ST, Houston, TX"	3/23/13
Parking Tickets	pticket		"2500 BALDWIN ST, Houston, TX"	3/23/13
Parking Tickets	pticket		"400 MCGOWEN ST, Houston, TX"	3/23/13
Parking Tickets	pticket		"608 W SAULNIER ST, Houston, TX"	3/23/13
Parking Tickets	pticket		"640 E 11TH 1/2 ST, Houston, TX"	3/23/13
Parking Tickets	pticket		"300 AVONDALE ST, Houston, TX"	3/23/13
Parking Tickets	pticket		"1900 BONNER DR, Houston, TX"	3/23/13
Parking Tickets	pticket		"1900 BONNER DR, Houston, TX"	3/23/13
Parking Tickets	pticket		"1600 CALIFORNIA ST, Houston, TX"	3/23/13
Parking Tickets	pticket		"2500 BALDWIN ST, Houston, TX"	3/23/13
Parking Tickets	pticket		"300 AVONDALE ST, Houston, TX"	3/23/13
Parking Tickets	pticket		"300 AVONDALE ST, Houston, TX"	3/23/13
Parking Tickets	pticket		"2920 FOREST GARDEN DR, Houston, TX"	3/23/13
Parking Tickets	pticket		"49 N SAN JACINTO ST, Houston, TX"	3/23/13
Parking Tickets	pticket		"400 TEXAS ST, Houston, TX"	3/23/13
Parking Tickets	pticket		"400 TEXAS ST, Houston, TX"	3/23/13
Parking Tickets	pticket		" HOMESTEAD RD, Houston, TX"	3/23/13
Parking Tickets	pticket		"2700 YUPON ST, Houston, TX"	3/23/13
Parking Tickets	pticket		"49 N SAN JACINTO ST, Houston, TX"	3/23/13
Parking Tickets	pticket		"400 TEXAS ST, Houston, TX"	3/23/13
Parking Tickets	pticket		"400 TEXAS ST, Houston, TX"	3/23/13
Parking Tickets	pticket		"2700 YUPON ST, Houston, TX"	3/23/13
Parking Tickets	pticket		"1300 RICHEY RD, Houston, TX"	3/23/13
Parking Tickets	pticket		"2700 WASHINGTON AVE, Houston, TX"	3/23/13
Parking Tickets	pticket		"2700 WASHINGTON AVE, Houston, TX"	3/23/13
Parking Tickets	pticket		"2700 WASHINGTON AVE, Houston, TX"	3/23/13
Parking Tickets	pticket		"2800 WHITNEY ST, Houston, TX"	3/23/13
Parking Tickets	pticket		"2700 WASHINGTON AVE, Houston, TX"	3/23/13
Parking Tickets	pticket		"3300 TAFT ST, Houston, TX"	3/23/13
Parking Tickets	pticket		"3300 TAFT ST, Houston, TX"	3/23/13
Parking Tickets	pticket		"2700 WASHINGTON AVE, Houston, TX"	3/23/13
Parking Tickets	pticket		"800 HAWTHORNE ST, Houston, TX"	3/23/13
Parking Tickets	pticket		"600 TRAVIS ST, Houston, TX"	3/23/13
Parking Tickets	pticket		"600 TRAVIS ST, Houston, TX"	3/23/13
Parking Tickets	pticket		"1000 LEVERKUHN ST, Houston, TX"	3/23/13
Parking Tickets	pticket		"600 TRAVIS ST, Houston, TX"	3/23/13
Parking Tickets	pticket		"600 TRAVIS ST, Houston, TX"	3/23/13
Parking Tickets	pticket		"1000 LEVERKUHN ST, Houston, TX"	3/23/13
Parking Tickets	pticket		"3900 CENTER ST, Houston, TX"	3/23/13
Parking Tickets	pticket		"3900 CENTER ST, Houston, TX"	3/23/13
Parking Tickets	pticket		"400 LOVETT BLVD, Houston, TX"	3/23/13
Parking Tickets	pticket		"1500 HAWTHORNE ST, Houston, TX"	3/23/13
Parking Tickets	pticket		"1500 HAWTHORNE ST, Houston, TX"	3/23/13
Parking Tickets	pticket		"4000 CENTER ST, Houston, TX"	3/23/13
Parking Tickets	pticket		"2100 MCKINNEY ST, Houston, TX"	3/23/13
Parking Tickets	pticket		"2100 MCKINNEY ST, Houston, TX"	3/23/13
Parking Tickets	pticket		"2100 MCKINNEY ST, Houston, TX"	3/23/13
Parking Tickets	pticket		"1100 PATTERSON ST, Houston, TX"	3/23/13
Parking Tickets	pticket		"900 HUTCHINS ST, Houston, TX"	3/23/13
Parking Tickets	pticket		"5000 LILLIAN ST, Houston, TX"	3/23/13
Parking Tickets	pticket		"2200 MCKINNEY ST, Houston, TX"	3/23/13
Parking Tickets	pticket		"5200 ROSE ST, Houston, TX"	3/23/13
Parking Tickets	pticket		"3300 TAFT ST, Houston, TX"	3/23/13
Parking Tickets	pticket		"5400 LILLIAN ST, Houston, TX"	3/23/13
Parking Tickets	pticket		"3300 TAFT ST, Houston, TX"	3/23/13
Parking Tickets	pticket		"700 MILAM ST, Houston, TX"	3/23/13
Parking Tickets	pticket		"300 AVONDALE ST, Houston, TX"	3/23/13
Parking Tickets	pticket		"400 LOVETT BLVD, Houston, TX"	3/23/13
Parking Tickets	pticket		"300 AVONDALE ST, Houston, TX"	3/23/13
Parking Tickets	pticket		"300 AVONDALE ST, Houston, TX"	3/23/13
Parking Tickets	pticket		"600 TRAVIS ST, Houston, TX"	3/23/13
Parking Tickets	pticket		"600 TRAVIS ST, Houston, TX"	3/23/13
Parking Tickets	pticket		"5100 WASHINGTON AVE, Houston, TX"	3/23/13
Parking Tickets	pticket		"600 TRAVIS ST, Houston, TX"	3/23/13
Parking Tickets	pticket		"200 TUAM ST, Houston, TX"	3/23/13
Parking Tickets	pticket		"600 TRAVIS ST, Houston, TX"	3/23/13
Parking Tickets	pticket		"5000 LILLIAN ST, Houston, TX"	3/23/13
Parking Tickets	pticket		"5000 LILLIAN ST, Houston, TX"	3/23/13
Parking Tickets	pticket		"2500 BALDWIN ST, Houston, TX"	3/23/13
Parking Tickets	pticket		"2500 BALDWIN ST, Houston, TX"	3/23/13
Parking Tickets	pticket		"2600 MASON ST, Houston, TX"	3/23/13
Parking Tickets	pticket		"8900 BELLFLOWER ST, Houston, TX"	3/23/13
Parking Tickets	pticket		"8900 BELLFLOWER ST, Houston, TX"	3/23/13
Parking Tickets	pticket		"8900 BELLFLOWER ST, Houston, TX"	3/23/13
Parking Tickets	pticket		"2600 CROCKER ST, Houston, TX"	3/23/13
Parking Tickets	pticket		"2600 CROCKER ST, Houston, TX"	3/23/13
Parking Tickets	pticket		"2600 HOPKINS ST, Houston, TX"	3/23/13
Parking Tickets	pticket		"800 SMITH ST, Houston, TX"	3/23/13
Parking Tickets	pticket		"8900 BELLFLOWER ST, Houston, TX"	3/23/13
Parking Tickets	pticket		"2700 WHITNEY ST, Houston, TX"	3/23/13
Parking Tickets	pticket		"800 SMITH ST, Houston, TX"	3/23/13
Parking Tickets	pticket		"2700 WHITNEY ST, Houston, TX"	3/23/13
Parking Tickets	pticket		"8900 BELLFLOWER ST, Houston, TX"	3/23/13
Parking Tickets	pticket		"300 AVONDALE ST, Houston, TX"	3/23/13
Parking Tickets	pticket		"400 AVONDALE ST, Houston, TX"	3/24/13
Parking Tickets	pticket		"400 AVONDALE ST, Houston, TX"	3/24/13
Parking Tickets	pticket		"800 PRESTON ST, Houston, TX"	3/24/13
Parking Tickets	pticket		"400 AVONDALE ST, Houston, TX"	3/24/13
Parking Tickets	pticket		"2600 MILAM ST, Houston, TX"	3/24/13
Parking Tickets	pticket		"2600 MILAM ST, Houston, TX"	3/24/13
Parking Tickets	pticket		"600 SMITH ST, Houston, TX"	3/24/13
Parking Tickets	pticket		"2600 MILAM ST, Houston, TX"	3/24/13
Parking Tickets	pticket		"300 AVONDALE ST, Houston, TX"	3/24/13
Parking Tickets	pticket		"2600 MILAM ST, Houston, TX"	3/24/13
Parking Tickets	pticket		"300 AVONDALE ST, Houston, TX"	3/24/13
Parking Tickets	pticket		"600 SMITH ST, Houston, TX"	3/24/13
Parking Tickets	pticket		"600 SMITH ST, Houston, TX"	3/24/13
Parking Tickets	pticket		"700 FRANKLIN ST, Houston, TX"	3/24/13
Parking Tickets	pticket		"2500 BALDWIN ST, Houston, TX"	3/24/13
Parking Tickets	pticket		"2500 BALDWIN ST, Houston, TX"	3/24/13
Parking Tickets	pticket		"600 LOUISIANA ST, Houston, TX"	3/24/13
Parking Tickets	pticket		"600 SMITH ST, Houston, TX"	3/24/13
Parking Tickets	pticket		"600 LOUISIANA ST, Houston, TX"	3/24/13
Parking Tickets	pticket		"600 LOUISIANA ST, Houston, TX"	3/24/13
Parking Tickets	pticket		"400 AVONDALE ST, Houston, TX"	3/24/13
Parking Tickets	pticket		"600 SMITH ST, Houston, TX"	3/24/13
Parking Tickets	pticket		"600 LOUISIANA ST, Houston, TX"	3/24/13
Parking Tickets	pticket		"7800 AIRPORT BLVD, Houston, TX"	3/24/13
Parking Tickets	pticket		"49 N SAN JACINTO ST, Houston, TX"	3/24/13
Parking Tickets	pticket		"600 SMITH ST, Houston, TX"	3/24/13
Parking Tickets	pticket		"600 TEXAS ST, Houston, TX"	3/24/13
Parking Tickets	pticket		"600 TEXAS ST, Houston, TX"	3/24/13
Parking Tickets	pticket		"600 TEXAS ST, Houston, TX"	3/24/13
Parking Tickets	pticket		"600 TEXAS ST, Houston, TX"	3/24/13
Parking Tickets	pticket		"600 SMITH ST, Houston, TX"	3/24/13
Parking Tickets	pticket		"600 TEXAS ST, Houston, TX"	3/24/13
Parking Tickets	pticket		"300 AVONDALE ST, Houston, TX"	3/24/13
Parking Tickets	pticket		"1500 HAWTHORNE ST, Houston, TX"	3/24/13
Parking Tickets	pticket		"1500 HAWTHORNE ST, Houston, TX"	3/24/13
Parking Tickets	pticket		"600 SMITH ST, Houston, TX"	3/24/13
Parking Tickets	pticket		"4200 DOWLING ST, Houston, TX"	3/24/13
Parking Tickets	pticket		"2600 SMITH ST, Houston, TX"	3/24/13
Parking Tickets	pticket		"2600 SMITH ST, Houston, TX"	3/24/13
Parking Tickets	pticket		"49 N SAN JACINTO ST, Houston, TX"	3/24/13
Parking Tickets	pticket		"200 HYDE PARK BLVD, Houston, TX"	3/24/13
Parking Tickets	pticket		"1600 CALIFORNIA ST, Houston, TX"	3/24/13
Parking Tickets	pticket		"2700 MASON ST, Houston, TX"	3/24/13
Parking Tickets	pticket		"1200 ANITA ST, Houston, TX"	3/24/13
Parking Tickets	pticket		"1600 CALIFORNIA ST, Houston, TX"	3/24/13
Parking Tickets	pticket		"600 TRAVIS ST, Houston, TX"	3/24/13
Parking Tickets	pticket		"1600 CALIFORNIA ST, Houston, TX"	3/24/13
Parking Tickets	pticket		"600 TRAVIS ST, Houston, TX"	3/24/13
Parking Tickets	pticket		"2600 CROCKER ST, Houston, TX"	3/24/13
Parking Tickets	pticket		"2600 CROCKER ST, Houston, TX"	3/24/13
Parking Tickets	pticket		"1600 CALIFORNIA ST, Houston, TX"	3/24/13
Parking Tickets	pticket		"1200 ANITA ST, Houston, TX"	3/24/13
Parking Tickets	pticket		"1600 CALIFORNIA ST, Houston, TX"	3/24/13
Parking Tickets	pticket		"1200 ANITA ST, Houston, TX"	3/24/13
Parking Tickets	pticket		"600 SAN JACINTO ST, Houston, TX"	3/24/13
Parking Tickets	pticket		"600 SAN JACINTO ST, Houston, TX"	3/24/13
Parking Tickets	pticket		"2700 YUPON ST, Houston, TX"	3/24/13
Parking Tickets	pticket		"1200 ANITA ST, Houston, TX"	3/24/13
Parking Tickets	pticket		"2700 YUPON ST, Houston, TX"	3/24/13
Parking Tickets	pticket		"600 SAN JACINTO ST, Houston, TX"	3/24/13
Parking Tickets	pticket		"300 AVONDALE ST, Houston, TX"	3/24/13
Parking Tickets	pticket		"2700 YUPON ST, Houston, TX"	3/24/13
Parking Tickets	pticket		"600 SAN JACINTO ST, Houston, TX"	3/24/13
Parking Tickets	pticket		"1200 ANITA ST, Houston, TX"	3/24/13
Parking Tickets	pticket		"600 SAN JACINTO ST, Houston, TX"	3/24/13
Parking Tickets	pticket		"600 SAN JACINTO ST, Houston, TX"	3/24/13
Parking Tickets	pticket		"3100 CAROLINE ST, Houston, TX"	3/24/13
Parking Tickets	pticket		"600 TEXAS ST, Houston, TX"	3/24/13
Parking Tickets	pticket		"2700 WASHINGTON AVE, Houston, TX"	3/24/13
Parking Tickets	pticket		"2700 WASHINGTON AVE, Houston, TX"	3/24/13
Parking Tickets	pticket		"600 LOUISIANA ST, Houston, TX"	3/24/13
Parking Tickets	pticket		"2300 UNION ST, Houston, TX"	3/24/13
Parking Tickets	pticket		"600 LOUISIANA ST, Houston, TX"	3/24/13
Parking Tickets	pticket		"900 WHITE ST, Houston, TX"	3/24/13
Parking Tickets	pticket		"900 WHITE ST, Houston, TX"	3/24/13
Parking Tickets	pticket		"1000 WHITE ST, Houston, TX"	3/24/13
Parking Tickets	pticket		"1000 WHITE ST, Houston, TX"	3/24/13
Parking Tickets	pticket		"1000 WHITE ST, Houston, TX"	3/24/13
Parking Tickets	pticket		"2000 CENTER ST, Houston, TX"	3/24/13
Parking Tickets	pticket		"1100 WHITE ST, Houston, TX"	3/24/13
Parking Tickets	pticket		"2100 CENTER ST, Houston, TX"	3/24/13
Parking Tickets	pticket		"1000 HENDERSON ST, Houston, TX"	3/24/13
Parking Tickets	pticket		"1000 HENDERSON ST, Houston, TX"	3/24/13
Parking Tickets	pticket		"2400 CENTER ST, Houston, TX"	3/24/13
Parking Tickets	pticket		"2000 LEELAND ST, Houston, TX"	3/24/13
Parking Tickets	pticket		"2000 LEELAND ST, Houston, TX"	3/24/13
Parking Tickets	pticket		"1150 BUNKER HILL RD, Houston, TX"	3/24/13
Parking Tickets	pticket		"2300 FLETCHER ST, Houston, TX"	3/24/13
Parking Tickets	pticket		"5900 FAIRDALE LN, Houston, TX"	3/24/13
Parking Tickets	pticket		"5900 FAIRDALE LN, Houston, TX"	3/24/13
Parking Tickets	pticket		"6201 HERMANN DR, Houston, TX"	3/24/13
Parking Tickets	pticket		"6201 HERMANN DR, Houston, TX"	3/24/13
Parking Tickets	pticket		"6201 HERMANN DR, Houston, TX"	3/24/13
Parking Tickets	pticket		"8300 CINNAMON DR, Houston, TX"	3/24/13
Parking Tickets	pticket		"3500 N TERMINAL RD, Houston, TX"	3/24/13
Parking Tickets	pticket		"8111 S GESSNER RD, Houston, TX"	3/24/13
Parking Tickets	pticket		"6300 HERMANN PARK DR, Houston, TX"	3/24/13
Parking Tickets	pticket		"6300 HERMANN PARK DR, Houston, TX"	3/24/13
Parking Tickets	pticket		"11800 WALDEMAR DR, Houston, TX"	3/24/13
Parking Tickets	pticket		"11800 WALDEMAR DR, Houston, TX"	3/24/13
Parking Tickets	pticket		"2100 BENTWORTH DR, Houston, TX"	3/24/13
Parking Tickets	pticket		"1900 BENTWORTH DR, Houston, TX"	3/24/13
Parking Tickets	pticket		"1900 BENTWORTH DR, Houston, TX"	3/24/13
Parking Tickets	pticket		"11800 WALDEMAR DR, Houston, TX"	3/24/13
Parking Tickets	pticket		"3300 W LAMAR ST, Houston, TX"	3/24/13
Parking Tickets	pticket		"2300 CRESCENT PARK DR, Houston, TX"	3/24/13
Parking Tickets	pticket		"9800 MEADOWGLEN LN, Houston, TX"	3/24/13
Parking Tickets	pticket		"9800 MEADOWGLEN LN, Houston, TX"	3/24/13
Parking Tickets	pticket		"600 DETERING ST, Houston, TX"	3/24/13
Parking Tickets	pticket		"3823 REVEILLE, Houston, TX"	3/24/13
Parking Tickets	pticket		"3500 N TERMINAL RD, Houston, TX"	3/24/13
Parking Tickets	pticket		"13484 NORTHWEST FWY, Houston, TX"	3/24/13
Parking Tickets	pticket		"12025 RICHMOND AVE, Houston, TX"	3/24/13
Parking Tickets	pticket		"2100 REINERMAN, Houston, TX"	3/24/13
Parking Tickets	pticket		"7800 AIRPORT BLVD, Houston, TX"	3/24/13
Parking Tickets	pticket		"300 WESTMINSTER, Houston, TX"	3/24/13
Parking Tickets	pticket		"4331 KINGWOOD DR, Houston, TX"	3/24/13
Parking Tickets	pticket		"612 VICTORY DR, Houston, TX"	3/24/13
Parking Tickets	pticket		"612 VICTORY DR, Houston, TX"	3/24/13
Parking Tickets	pticket		"4711 AIRLINE DR, Houston, TX"	3/24/13
Parking Tickets	pticket		"5400 HAZARD ST, Houston, TX"	3/24/13
Parking Tickets	pticket		"1600 MCKINNEY ST, Houston, TX"	3/24/13
Parking Tickets	pticket		"1600 WALKER ST, Houston, TX"	3/24/13
Parking Tickets	pticket		"1600 WALKER ST, Houston, TX"	3/24/13
Parking Tickets	pticket		"1600 MCKINNEY ST, Houston, TX"	3/24/13
Parking Tickets	pticket		"1600 MCKINNEY ST, Houston, TX"	3/24/13
Parking Tickets	pticket		"1100 AVENIDA DE LAS AMERICAS, Houston, TX"	3/24/13
Parking Tickets	pticket		"1100 AVENIDA DE LAS AMERICAS, Houston, TX"	3/24/13
Parking Tickets	pticket		"1100 AVENIDA DE LAS AMERICAS, Houston, TX"	3/24/13
Parking Tickets	pticket		"1100 AVENIDA DE LAS AMERICAS, Houston, TX"	3/24/13
Parking Tickets	pticket		"12300 NORTH FWY, Houston, TX"	3/24/13
Parking Tickets	pticket		"800 DALLAS ST, Houston, TX"	3/24/13
Parking Tickets	pticket		"800 DALLAS ST, Houston, TX"	3/24/13
Parking Tickets	pticket		"900 GESSNER RD, Houston, TX"	3/24/13
Parking Tickets	pticket		"2100 POTOMAC DR, Houston, TX"	3/24/13
Parking Tickets	pticket		"900 GESSNER RD, Houston, TX"	3/24/13
Parking Tickets	pticket		"2500 W MEMORIAL LOOP DR, Houston, TX"	3/24/13
Parking Tickets	pticket		"900 GESSNER RD, Houston, TX"	3/24/13
Parking Tickets	pticket		"6700 ARNOT ST, Houston, TX"	3/24/13
Parking Tickets	pticket		"900 GESSNER RD, Houston, TX"	3/24/13
Parking Tickets	pticket		"6700 ARNOT ST, Houston, TX"	3/24/13
Parking Tickets	pticket		"12600 WESTHEIMER RD, Houston, TX"	3/24/13
Parking Tickets	pticket		"6700 ARNOT ST, Houston, TX"	3/24/13
Parking Tickets	pticket		"6700 ARNOT ST, Houston, TX"	3/24/13
Parking Tickets	pticket		"6700 ARNOT ST, Houston, TX"	3/24/13
Parking Tickets	pticket		"900 GESSNER RD, Houston, TX"	3/24/13
Parking Tickets	pticket		"6700 ARNOT ST, Houston, TX"	3/24/13
Parking Tickets	pticket		"100 E MEMORIAL LOOP DR, Houston, TX"	3/24/13
Parking Tickets	pticket		"900 GESSNER RD, Houston, TX"	3/24/13
Parking Tickets	pticket		"100 E MEMORIAL LOOP DR, Houston, TX"	3/24/13
Parking Tickets	pticket		"100 E MEMORIAL LOOP DR, Houston, TX"	3/24/13
Parking Tickets	pticket		"100 E MEMORIAL LOOP DR, Houston, TX"	3/24/13
Parking Tickets	pticket		"100 E MEMORIAL LOOP DR, Houston, TX"	3/24/13
Parking Tickets	pticket		"100 E MEMORIAL LOOP DR, Houston, TX"	3/24/13
Parking Tickets	pticket		"100 E MEMORIAL LOOP DR, Houston, TX"	3/24/13
Parking Tickets	pticket		"3701 N TERMINAL RD, Houston, TX"	3/24/13
Parking Tickets	pticket		"100 E MEMORIAL LOOP DR, Houston, TX"	3/24/13
Parking Tickets	pticket		"100 E MEMORIAL LOOP DR, Houston, TX"	3/24/13
Parking Tickets	pticket		"100 E MEMORIAL LOOP DR, Houston, TX"	3/24/13
Parking Tickets	pticket		"100 E MEMORIAL LOOP DR, Houston, TX"	3/24/13
Parking Tickets	pticket		"100 E MEMORIAL LOOP DR, Houston, TX"	3/24/13
Parking Tickets	pticket		"100 E MEMORIAL LOOP DR, Houston, TX"	3/24/13
Parking Tickets	pticket		"100 E MEMORIAL LOOP DR, Houston, TX"	3/24/13
Parking Tickets	pticket		"100 E MEMORIAL LOOP DR, Houston, TX"	3/24/13
Parking Tickets	pticket		"100 E MEMORIAL LOOP DR, Houston, TX"	3/24/13
Parking Tickets	pticket		"100 E MEMORIAL LOOP DR, Houston, TX"	3/24/13
Parking Tickets	pticket		"500 CRESTWOOD DR, Houston, TX"	3/24/13
Parking Tickets	pticket		"11800 WESTHEIMER RD, Houston, TX"	3/24/13
Parking Tickets	pticket		"2500 W MEMORIAL LOOP DR, Houston, TX"	3/24/13
Parking Tickets	pticket		"1100 AVENIDA DE LAS AMERICAS, Houston, TX"	3/24/13
Parking Tickets	pticket		"1100 AVENIDA DE LAS AMERICAS, Houston, TX"	3/24/13
Parking Tickets	pticket		"1000 AVENIDA DE LAS AMERICAS, Houston, TX"	3/24/13
Parking Tickets	pticket		"1600 MCKINNEY ST, Houston, TX"	3/24/13
Parking Tickets	pticket		"1600 MCKINNEY ST, Houston, TX"	3/24/13
Parking Tickets	pticket		"500 E MEMORIAL LOOP DR, Houston, TX"	3/24/13
Parking Tickets	pticket		"1500 MCKINNEY ST, Houston, TX"	3/24/13
Parking Tickets	pticket		"10900 WESTHEIMER RD, Houston, TX"	3/24/13
Parking Tickets	pticket		"3900 REVEILLE, Houston, TX"	3/24/13
Parking Tickets	pticket		"3000 MEMORIAL CT, Houston, TX"	3/24/13
Parking Tickets	pticket		"3000 MEMORIAL CT, Houston, TX"	3/24/13
Parking Tickets	pticket		"3000 MEMORIAL CT, Houston, TX"	3/24/13
Parking Tickets	pticket		"1000 AVENIDA DE LAS AMERICAS, Houston, TX"	3/24/13
Parking Tickets	pticket		"13484 NORTHWEST FWY, Houston, TX"	3/24/13
Parking Tickets	pticket		"11000 WESTHEIMER RD, Houston, TX"	3/24/13
Parking Tickets	pticket		"800 W CLAY ST, Houston, TX"	3/24/13
Parking Tickets	pticket		"13484 NORTHWEST FWY, Houston, TX"	3/24/13
Parking Tickets	pticket		"6333 S BRAESWOOD BLVD, Houston, TX"	3/24/13
Parking Tickets	pticket		"6333 S BRAESWOOD BLVD, Houston, TX"	3/24/13
Parking Tickets	pticket		"13484 NORTHWEST FWY, Houston, TX"	3/24/13
Parking Tickets	pticket		"10900 WESTHEIMER RD, Houston, TX"	3/24/13
Parking Tickets	pticket		"12300 NORTH FWY, Houston, TX"	3/24/13
Parking Tickets	pticket		"7800 AIRPORT BLVD, Houston, TX"	3/24/13
Parking Tickets	pticket		"7800 AIRPORT BLVD, Houston, TX"	3/24/13
Parking Tickets	pticket		"13484 NORTHWEST FWY, Houston, TX"	3/24/13
Parking Tickets	pticket		"3800 TERMINAL RD, Houston, TX"	3/24/13
Parking Tickets	pticket		"3800 TERMINAL RD, Houston, TX"	3/24/13
Parking Tickets	pticket		"12500 WESTHEIMER RD, Houston, TX"	3/24/13
Parking Tickets	pticket		"7800 AIRPORT BLVD, Houston, TX"	3/24/13
Parking Tickets	pticket		"12500 WESTHEIMER RD, Houston, TX"	3/24/13
Parking Tickets	pticket		"1700 WALKER ST, Houston, TX"	3/24/13
Parking Tickets	pticket		"1200 LA BRANCH ST, Houston, TX"	3/24/13
Parking Tickets	pticket		"7800 AIRPORT BLVD, Houston, TX"	3/24/13
Parking Tickets	pticket		"1500 MCKINNEY ST, Houston, TX"	3/24/13
Parking Tickets	pticket		"1500 MCKINNEY ST, Houston, TX"	3/24/13
Parking Tickets	pticket		"1500 MCKINNEY ST, Houston, TX"	3/24/13
Parking Tickets	pticket		"3500 N TERMINAL RD, Houston, TX"	3/24/13
Parking Tickets	pticket		"1002 AVENIDA DE LAS AMERICAS, Houston, TX"	3/24/13
Parking Tickets	pticket		"1100 AVENIDA DE LAS AMERICAS, Houston, TX"	3/24/13
Parking Tickets	pticket		"1002 AVENIDA DE LAS AMERICAS, Houston, TX"	3/24/13
Parking Tickets	pticket		"12500 WESTHEIMER RD, Houston, TX"	3/24/13
Parking Tickets	pticket		"6700 ARNOT ST, Houston, TX"	3/24/13
Parking Tickets	pticket		"1200 LA BRANCH ST, Houston, TX"	3/24/13
